y_test,utente_dichiara,rf_predictions
0,0,"[0.488, 0.06, 0.012, 0.022, 0.024, 0.016, 0.002, 0.006, 0.0, 0.0, 0.016, 0.002, 0.004, 0.008, 0.02, 0.018, 0.0, 0.02, 0.012, 0.03, 0.03, 0.0, 0.002, 0.016, 0.006, 0.0, 0.04, 0.0, 0.002, 0.008, 0.004, 0.0, 0.0, 0.006, 0.004, 0.0, 0.038, 0.0, 0.006, 0.006, 0.006, 0.022, 0.0, 0.0, 0.0, 0.012, 0.0, 0.0, 0.002, 0.01, 0.004, 0.004, 0.002, 0.002, 0.0, 0.0, 0.008, 0.0, 0.0, 0.0]"
0,11,"[0.306, 0.004, 0.006, 0.006, 0.002, 0.088, 0.002, 0.008, 0.004, 0.0, 0.014, 0.032, 0.032, 0.0, 0.022, 0.0, 0.002, 0.002, 0.094, 0.002, 0.012, 0.0, 0.0, 0.01, 0.01, 0.0, 0.04, 0.006, 0.006, 0.002, 0.01, 0.0, 0.024, 0.008, 0.014, 0.004, 0.01, 0.032, 0.03, 0.034, 0.058, 0.012, 0.0, 0.0, 0.014, 0.002, 0.002, 0.012, 0.004, 0.0, 0.002, 0.008, 0.0, 0.0, 0.004, 0.0, 0.004, 0.0, 0.0, 0.0]"
0,47,"[0.448, 0.028, 0.004, 0.008, 0.0, 0.002, 0.0, 0.002, 0.0, 0.002, 0.01, 0.0, 0.026, 0.002, 0.022, 0.0, 0.01, 0.026, 0.0, 0.012, 0.008, 0.008, 0.004, 0.064, 0.006, 0.052, 0.008, 0.002, 0.01, 0.006, 0.0, 0.004, 0.0, 0.0, 0.008, 0.012, 0.002, 0.026, 0.002, 0.012, 0.0, 0.0, 0.008, 0.004, 0.016, 0.01, 0.022, 0.0, 0.024, 0.0, 0.002, 0.012, 0.01, 0.004, 0.028, 0.008, 0.002, 0.002, 0.0, 0.012]"
0,0,"[0.352, 0.034, 0.006, 0.01, 0.006, 0.03, 0.002, 0.002, 0.006, 0.002, 0.072, 0.002, 0.034, 0.01, 0.004, 0.018, 0.004, 0.034, 0.018, 0.014, 0.064, 0.002, 0.0, 0.016, 0.03, 0.008, 0.008, 0.002, 0.02, 0.002, 0.01, 0.01, 0.01, 0.008, 0.016, 0.01, 0.014, 0.018, 0.006, 0.008, 0.006, 0.0, 0.002, 0.002, 0.012, 0.006, 0.006, 0.01, 0.006, 0.0, 0.0, 0.008, 0.004, 0.0, 0.004, 0.002, 0.004, 0.0, 0.002, 0.004]"
0,0,"[0.57, 0.018, 0.002, 0.016, 0.002, 0.002, 0.0, 0.004, 0.004, 0.002, 0.034, 0.0, 0.004, 0.004, 0.004, 0.006, 0.006, 0.116, 0.002, 0.012, 0.014, 0.0, 0.004, 0.026, 0.006, 0.002, 0.012, 0.002, 0.002, 0.002, 0.002, 0.004, 0.004, 0.004, 0.0, 0.004, 0.01, 0.002, 0.0, 0.0, 0.0, 0.0, 0.002, 0.01, 0.004, 0.01, 0.006, 0.004, 0.02, 0.0, 0.0, 0.004, 0.004, 0.006, 0.006, 0.002, 0.014, 0.0, 0.0, 0.0]"
0,0,"[0.278, 0.034, 0.04, 0.074, 0.022, 0.02, 0.024, 0.012, 0.002, 0.0, 0.01, 0.004, 0.004, 0.02, 0.018, 0.012, 0.008, 0.02, 0.016, 0.02, 0.004, 0.0, 0.0, 0.024, 0.022, 0.0, 0.042, 0.0, 0.002, 0.01, 0.012, 0.0, 0.01, 0.004, 0.004, 0.004, 0.056, 0.012, 0.006, 0.002, 0.014, 0.066, 0.0, 0.0, 0.002, 0.002, 0.004, 0.0, 0.012, 0.012, 0.012, 0.002, 0.002, 0.006, 0.0, 0.002, 0.01, 0.002, 0.0, 0.0]"
0,0,"[0.41, 0.008, 0.03, 0.018, 0.004, 0.032, 0.008, 0.01, 0.008, 0.002, 0.106, 0.012, 0.028, 0.006, 0.006, 0.014, 0.002, 0.008, 0.028, 0.006, 0.02, 0.002, 0.0, 0.014, 0.014, 0.0, 0.026, 0.002, 0.002, 0.006, 0.018, 0.0, 0.02, 0.024, 0.006, 0.002, 0.016, 0.012, 0.004, 0.004, 0.008, 0.01, 0.0, 0.0, 0.018, 0.004, 0.002, 0.006, 0.0, 0.0, 0.006, 0.002, 0.002, 0.0, 0.002, 0.0, 0.0, 0.0, 0.0, 0.002]"
0,24,"[0.474, 0.058, 0.018, 0.008, 0.002, 0.0, 0.002, 0.018, 0.002, 0.004, 0.002, 0.002, 0.018, 0.006, 0.068, 0.0, 0.004, 0.022, 0.004, 0.008, 0.07, 0.002, 0.006, 0.012, 0.002, 0.016, 0.01, 0.002, 0.002, 0.01, 0.0, 0.004, 0.0, 0.0, 0.006, 0.0, 0.01, 0.004, 0.0, 0.022, 0.0, 0.004, 0.004, 0.002, 0.0, 0.012, 0.002, 0.002, 0.014, 0.006, 0.0, 0.008, 0.004, 0.002, 0.004, 0.0, 0.038, 0.0, 0.0, 0.0]"
0,0,"[0.2, 0.046, 0.014, 0.204, 0.038, 0.01, 0.044, 0.014, 0.0, 0.0, 0.016, 0.0, 0.0, 0.008, 0.01, 0.004, 0.002, 0.04, 0.002, 0.034, 0.022, 0.0, 0.0, 0.014, 0.02, 0.0, 0.012, 0.002, 0.0, 0.002, 0.014, 0.0, 0.002, 0.018, 0.002, 0.0, 0.014, 0.002, 0.014, 0.008, 0.01, 0.024, 0.0, 0.002, 0.006, 0.012, 0.002, 0.004, 0.012, 0.006, 0.034, 0.006, 0.012, 0.004, 0.01, 0.0, 0.022, 0.0, 0.002, 0.0]"
0,0,"[0.248, 0.022, 0.002, 0.016, 0.0, 0.006, 0.002, 0.004, 0.0, 0.002, 0.032, 0.02, 0.024, 0.004, 0.038, 0.008, 0.008, 0.046, 0.016, 0.022, 0.018, 0.0, 0.0, 0.006, 0.014, 0.006, 0.006, 0.006, 0.014, 0.004, 0.006, 0.04, 0.016, 0.006, 0.02, 0.012, 0.008, 0.03, 0.052, 0.048, 0.002, 0.01, 0.006, 0.002, 0.004, 0.006, 0.012, 0.004, 0.008, 0.002, 0.006, 0.04, 0.002, 0.002, 0.014, 0.004, 0.018, 0.002, 0.01, 0.014]"
0,56,"[0.416, 0.046, 0.018, 0.006, 0.026, 0.014, 0.008, 0.006, 0.0, 0.0, 0.026, 0.002, 0.012, 0.012, 0.02, 0.03, 0.002, 0.02, 0.008, 0.028, 0.046, 0.004, 0.004, 0.064, 0.008, 0.002, 0.026, 0.004, 0.0, 0.008, 0.008, 0.0, 0.004, 0.008, 0.002, 0.002, 0.004, 0.008, 0.006, 0.002, 0.008, 0.006, 0.002, 0.004, 0.002, 0.018, 0.0, 0.006, 0.022, 0.0, 0.0, 0.0, 0.006, 0.0, 0.002, 0.0, 0.012, 0.0, 0.002, 0.0]"
0,0,"[0.446, 0.018, 0.016, 0.02, 0.002, 0.088, 0.014, 0.008, 0.002, 0.0, 0.048, 0.0, 0.016, 0.006, 0.018, 0.016, 0.0, 0.004, 0.086, 0.008, 0.008, 0.0, 0.0, 0.016, 0.002, 0.0, 0.012, 0.002, 0.0, 0.002, 0.006, 0.0, 0.018, 0.008, 0.002, 0.002, 0.026, 0.006, 0.032, 0.002, 0.016, 0.012, 0.0, 0.0, 0.008, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0,0,"[0.278, 0.028, 0.002, 0.012, 0.006, 0.006, 0.006, 0.006, 0.006, 0.0, 0.0, 0.028, 0.03, 0.0, 0.004, 0.002, 0.002, 0.006, 0.016, 0.012, 0.094, 0.0, 0.0, 0.05, 0.002, 0.014, 0.008, 0.008, 0.004, 0.006, 0.012, 0.006, 0.01, 0.006, 0.004, 0.008, 0.02, 0.02, 0.016, 0.03, 0.008, 0.006, 0.01, 0.006, 0.002, 0.0, 0.006, 0.002, 0.01, 0.004, 0.006, 0.046, 0.01, 0.0, 0.024, 0.012, 0.068, 0.002, 0.006, 0.004]"
0,0,"[0.14, 0.08, 0.022, 0.022, 0.024, 0.054, 0.028, 0.01, 0.006, 0.0, 0.006, 0.01, 0.0, 0.022, 0.044, 0.01, 0.0, 0.006, 0.05, 0.018, 0.002, 0.0, 0.0, 0.01, 0.002, 0.0, 0.048, 0.0, 0.0, 0.006, 0.004, 0.0, 0.002, 0.012, 0.0, 0.0, 0.07, 0.02, 0.004, 0.002, 0.018, 0.208, 0.0, 0.0, 0.004, 0.002, 0.002, 0.0, 0.006, 0.01, 0.006, 0.006, 0.0, 0.002, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]"
0,0,"[0.278, 0.024, 0.016, 0.014, 0.002, 0.006, 0.004, 0.01, 0.0, 0.002, 0.004, 0.038, 0.076, 0.002, 0.008, 0.0, 0.0, 0.004, 0.002, 0.01, 0.094, 0.002, 0.002, 0.03, 0.002, 0.004, 0.01, 0.012, 0.004, 0.012, 0.016, 0.008, 0.01, 0.008, 0.012, 0.006, 0.022, 0.018, 0.02, 0.048, 0.01, 0.002, 0.002, 0.008, 0.004, 0.0, 0.004, 0.002, 0.02, 0.008, 0.002, 0.024, 0.018, 0.0, 0.018, 0.008, 0.024, 0.0, 0.006, 0.0]"
0,50,"[0.52, 0.026, 0.012, 0.014, 0.01, 0.012, 0.008, 0.01, 0.002, 0.0, 0.01, 0.014, 0.004, 0.006, 0.02, 0.008, 0.008, 0.014, 0.01, 0.016, 0.024, 0.0, 0.0, 0.054, 0.016, 0.0, 0.012, 0.002, 0.002, 0.006, 0.002, 0.0, 0.006, 0.002, 0.002, 0.006, 0.026, 0.008, 0.028, 0.006, 0.002, 0.004, 0.0, 0.0, 0.006, 0.004, 0.006, 0.0, 0.01, 0.002, 0.006, 0.004, 0.004, 0.002, 0.008, 0.004, 0.008, 0.0, 0.004, 0.0]"
0,0,"[0.124, 0.056, 0.014, 0.006, 0.022, 0.002, 0.012, 0.002, 0.002, 0.004, 0.028, 0.016, 0.046, 0.004, 0.042, 0.02, 0.014, 0.014, 0.034, 0.03, 0.058, 0.002, 0.01, 0.026, 0.006, 0.006, 0.018, 0.002, 0.006, 0.008, 0.01, 0.018, 0.024, 0.008, 0.034, 0.006, 0.008, 0.006, 0.034, 0.012, 0.002, 0.0, 0.012, 0.014, 0.01, 0.004, 0.008, 0.012, 0.048, 0.01, 0.002, 0.014, 0.01, 0.016, 0.032, 0.0, 0.008, 0.0, 0.002, 0.002]"
0,34,"[0.2, 0.008, 0.0, 0.0, 0.0, 0.002, 0.002, 0.002, 0.018, 0.0, 0.02, 0.01, 0.008, 0.0, 0.006, 0.002, 0.004, 0.0, 0.008, 0.036, 0.022, 0.006, 0.0, 0.038, 0.064, 0.002, 0.002, 0.014, 0.012, 0.008, 0.004, 0.026, 0.01, 0.002, 0.02, 0.05, 0.012, 0.082, 0.008, 0.046, 0.002, 0.0, 0.028, 0.008, 0.036, 0.0, 0.026, 0.014, 0.0, 0.0, 0.016, 0.016, 0.006, 0.004, 0.034, 0.004, 0.006, 0.004, 0.028, 0.014]"
0,11,"[0.384, 0.022, 0.02, 0.046, 0.012, 0.014, 0.008, 0.006, 0.0, 0.018, 0.004, 0.002, 0.026, 0.002, 0.032, 0.012, 0.012, 0.008, 0.004, 0.032, 0.038, 0.01, 0.004, 0.006, 0.004, 0.014, 0.004, 0.004, 0.006, 0.008, 0.012, 0.01, 0.006, 0.002, 0.008, 0.004, 0.0, 0.008, 0.01, 0.018, 0.016, 0.0, 0.024, 0.008, 0.002, 0.012, 0.01, 0.002, 0.004, 0.002, 0.002, 0.0, 0.02, 0.026, 0.006, 0.008, 0.004, 0.002, 0.006, 0.006]"
0,0,"[0.28, 0.052, 0.004, 0.01, 0.008, 0.004, 0.002, 0.002, 0.002, 0.002, 0.044, 0.006, 0.016, 0.02, 0.02, 0.008, 0.028, 0.05, 0.006, 0.02, 0.02, 0.02, 0.006, 0.01, 0.014, 0.008, 0.01, 0.0, 0.022, 0.01, 0.004, 0.01, 0.002, 0.004, 0.018, 0.006, 0.018, 0.052, 0.01, 0.016, 0.0, 0.012, 0.014, 0.008, 0.006, 0.01, 0.006, 0.006, 0.018, 0.008, 0.002, 0.01, 0.018, 0.002, 0.002, 0.002, 0.022, 0.0, 0.006, 0.004]"
0,29,"[0.452, 0.014, 0.004, 0.024, 0.004, 0.0, 0.002, 0.014, 0.0, 0.0, 0.024, 0.006, 0.008, 0.006, 0.008, 0.028, 0.004, 0.046, 0.008, 0.02, 0.018, 0.002, 0.0, 0.008, 0.032, 0.006, 0.004, 0.002, 0.008, 0.002, 0.004, 0.002, 0.004, 0.0, 0.006, 0.006, 0.01, 0.006, 0.01, 0.048, 0.0, 0.002, 0.002, 0.004, 0.0, 0.004, 0.024, 0.0, 0.016, 0.0, 0.018, 0.012, 0.01, 0.0, 0.022, 0.014, 0.006, 0.0, 0.012, 0.004]"
0,0,"[0.374, 0.03, 0.01, 0.068, 0.012, 0.014, 0.008, 0.028, 0.0, 0.0, 0.006, 0.002, 0.004, 0.012, 0.008, 0.002, 0.006, 0.032, 0.002, 0.032, 0.01, 0.004, 0.0, 0.014, 0.034, 0.004, 0.006, 0.006, 0.002, 0.004, 0.012, 0.002, 0.004, 0.006, 0.002, 0.008, 0.01, 0.004, 0.018, 0.012, 0.0, 0.008, 0.0, 0.0, 0.004, 0.014, 0.014, 0.002, 0.02, 0.026, 0.02, 0.016, 0.022, 0.004, 0.004, 0.002, 0.03, 0.0, 0.002, 0.0]"
0,0,"[0.214, 0.102, 0.046, 0.044, 0.016, 0.014, 0.016, 0.016, 0.0, 0.0, 0.03, 0.004, 0.008, 0.008, 0.006, 0.01, 0.004, 0.028, 0.016, 0.046, 0.02, 0.0, 0.002, 0.088, 0.036, 0.0, 0.016, 0.002, 0.0, 0.008, 0.012, 0.002, 0.022, 0.016, 0.002, 0.004, 0.022, 0.006, 0.006, 0.012, 0.006, 0.018, 0.0, 0.002, 0.012, 0.006, 0.002, 0.006, 0.016, 0.004, 0.004, 0.004, 0.002, 0.002, 0.004, 0.0, 0.008, 0.0, 0.0, 0.0]"
0,4,"[0.31, 0.018, 0.014, 0.018, 0.012, 0.0, 0.002, 0.002, 0.0, 0.002, 0.012, 0.008, 0.022, 0.024, 0.02, 0.006, 0.01, 0.036, 0.012, 0.014, 0.026, 0.004, 0.042, 0.036, 0.002, 0.008, 0.002, 0.008, 0.038, 0.0, 0.0, 0.028, 0.006, 0.0, 0.016, 0.004, 0.03, 0.02, 0.012, 0.028, 0.002, 0.0, 0.012, 0.006, 0.0, 0.0, 0.014, 0.002, 0.018, 0.012, 0.002, 0.02, 0.014, 0.006, 0.01, 0.006, 0.01, 0.006, 0.006, 0.002]"
0,33,"[0.346, 0.042, 0.018, 0.072, 0.004, 0.002, 0.008, 0.01, 0.0, 0.0, 0.004, 0.004, 0.004, 0.012, 0.006, 0.01, 0.006, 0.048, 0.002, 0.032, 0.01, 0.002, 0.006, 0.022, 0.026, 0.01, 0.014, 0.002, 0.006, 0.002, 0.008, 0.006, 0.006, 0.006, 0.002, 0.01, 0.014, 0.002, 0.026, 0.004, 0.0, 0.004, 0.002, 0.002, 0.002, 0.012, 0.01, 0.002, 0.02, 0.014, 0.016, 0.032, 0.018, 0.0, 0.008, 0.014, 0.022, 0.0, 0.008, 0.0]"
0,21,"[0.308, 0.052, 0.01, 0.086, 0.016, 0.006, 0.004, 0.002, 0.0, 0.014, 0.002, 0.002, 0.026, 0.002, 0.016, 0.018, 0.008, 0.004, 0.01, 0.012, 0.084, 0.0, 0.002, 0.026, 0.012, 0.01, 0.008, 0.004, 0.006, 0.004, 0.002, 0.008, 0.004, 0.0, 0.002, 0.0, 0.0, 0.006, 0.006, 0.002, 0.002, 0.004, 0.026, 0.018, 0.002, 0.0, 0.028, 0.006, 0.008, 0.004, 0.002, 0.006, 0.014, 0.042, 0.008, 0.036, 0.008, 0.0, 0.0, 0.002]"
0,0,"[0.196, 0.01, 0.012, 0.014, 0.024, 0.008, 0.01, 0.01, 0.004, 0.0, 0.0, 0.05, 0.034, 0.002, 0.02, 0.008, 0.006, 0.002, 0.016, 0.02, 0.092, 0.0, 0.012, 0.032, 0.002, 0.01, 0.008, 0.018, 0.004, 0.02, 0.016, 0.014, 0.02, 0.026, 0.016, 0.006, 0.008, 0.02, 0.02, 0.02, 0.014, 0.004, 0.008, 0.008, 0.008, 0.002, 0.002, 0.002, 0.006, 0.006, 0.004, 0.038, 0.016, 0.0, 0.04, 0.002, 0.024, 0.0, 0.006, 0.0]"
0,0,"[0.334, 0.07, 0.0, 0.094, 0.004, 0.004, 0.014, 0.018, 0.004, 0.0, 0.004, 0.0, 0.004, 0.008, 0.01, 0.008, 0.004, 0.064, 0.024, 0.016, 0.018, 0.0, 0.006, 0.072, 0.012, 0.0, 0.01, 0.002, 0.004, 0.008, 0.002, 0.0, 0.006, 0.014, 0.002, 0.0, 0.016, 0.002, 0.018, 0.006, 0.006, 0.002, 0.0, 0.004, 0.004, 0.006, 0.004, 0.002, 0.024, 0.002, 0.006, 0.014, 0.008, 0.002, 0.014, 0.004, 0.016, 0.0, 0.0, 0.0]"
0,38,"[0.632, 0.05, 0.002, 0.008, 0.002, 0.002, 0.002, 0.004, 0.002, 0.002, 0.002, 0.004, 0.03, 0.004, 0.01, 0.002, 0.006, 0.014, 0.004, 0.012, 0.036, 0.002, 0.002, 0.02, 0.002, 0.0, 0.002, 0.004, 0.0, 0.0, 0.004, 0.004, 0.0, 0.006, 0.0, 0.008, 0.004, 0.008, 0.006, 0.006, 0.004, 0.0, 0.004, 0.002, 0.0, 0.002, 0.002, 0.0, 0.022, 0.002, 0.0, 0.008, 0.012, 0.0, 0.01, 0.01, 0.012, 0.002, 0.0, 0.0]"
0,0,"[0.426, 0.038, 0.026, 0.026, 0.004, 0.002, 0.006, 0.004, 0.0, 0.012, 0.01, 0.0, 0.016, 0.004, 0.03, 0.004, 0.034, 0.006, 0.002, 0.01, 0.044, 0.0, 0.002, 0.024, 0.022, 0.014, 0.002, 0.0, 0.018, 0.002, 0.0, 0.018, 0.0, 0.0, 0.004, 0.006, 0.0, 0.008, 0.004, 0.004, 0.004, 0.002, 0.02, 0.008, 0.006, 0.004, 0.012, 0.008, 0.014, 0.002, 0.002, 0.004, 0.01, 0.016, 0.008, 0.022, 0.008, 0.002, 0.01, 0.006]"
0,0,"[0.476, 0.01, 0.004, 0.028, 0.0, 0.008, 0.002, 0.006, 0.0, 0.0, 0.008, 0.002, 0.002, 0.002, 0.014, 0.006, 0.0, 0.008, 0.016, 0.02, 0.03, 0.0, 0.002, 0.05, 0.048, 0.002, 0.006, 0.004, 0.004, 0.004, 0.016, 0.0, 0.008, 0.01, 0.004, 0.014, 0.012, 0.018, 0.014, 0.034, 0.002, 0.002, 0.0, 0.0, 0.01, 0.0, 0.014, 0.01, 0.002, 0.0, 0.014, 0.008, 0.002, 0.002, 0.02, 0.004, 0.01, 0.0, 0.008, 0.0]"
0,0,"[0.374, 0.016, 0.01, 0.006, 0.008, 0.012, 0.002, 0.022, 0.006, 0.006, 0.066, 0.01, 0.024, 0.012, 0.01, 0.004, 0.014, 0.012, 0.004, 0.018, 0.036, 0.002, 0.006, 0.008, 0.016, 0.006, 0.012, 0.002, 0.018, 0.008, 0.012, 0.004, 0.024, 0.022, 0.01, 0.012, 0.004, 0.02, 0.012, 0.038, 0.002, 0.008, 0.002, 0.0, 0.002, 0.006, 0.024, 0.008, 0.006, 0.0, 0.01, 0.002, 0.0, 0.004, 0.006, 0.0, 0.002, 0.0, 0.008, 0.002]"
0,0,"[0.374, 0.052, 0.018, 0.008, 0.012, 0.006, 0.004, 0.0, 0.004, 0.004, 0.034, 0.004, 0.048, 0.004, 0.016, 0.004, 0.01, 0.018, 0.002, 0.02, 0.098, 0.0, 0.002, 0.046, 0.004, 0.0, 0.026, 0.0, 0.004, 0.012, 0.006, 0.0, 0.004, 0.018, 0.006, 0.0, 0.004, 0.004, 0.002, 0.004, 0.004, 0.006, 0.0, 0.004, 0.01, 0.008, 0.0, 0.002, 0.004, 0.004, 0.002, 0.006, 0.024, 0.01, 0.014, 0.0, 0.02, 0.0, 0.0, 0.0]"
0,12,"[0.252, 0.03, 0.01, 0.028, 0.02, 0.01, 0.01, 0.022, 0.01, 0.006, 0.008, 0.018, 0.014, 0.006, 0.018, 0.006, 0.004, 0.002, 0.01, 0.014, 0.052, 0.0, 0.0, 0.022, 0.018, 0.0, 0.016, 0.0, 0.008, 0.012, 0.01, 0.0, 0.026, 0.022, 0.03, 0.014, 0.018, 0.052, 0.014, 0.058, 0.008, 0.002, 0.002, 0.0, 0.006, 0.006, 0.022, 0.01, 0.006, 0.0, 0.016, 0.012, 0.008, 0.0, 0.018, 0.0, 0.002, 0.0, 0.012, 0.0]"
0,0,"[0.612, 0.012, 0.004, 0.018, 0.012, 0.004, 0.004, 0.004, 0.002, 0.0, 0.01, 0.0, 0.008, 0.006, 0.026, 0.008, 0.006, 0.01, 0.004, 0.01, 0.01, 0.0, 0.002, 0.054, 0.014, 0.006, 0.008, 0.0, 0.0, 0.01, 0.004, 0.0, 0.002, 0.002, 0.004, 0.002, 0.026, 0.004, 0.004, 0.002, 0.002, 0.002, 0.0, 0.002, 0.002, 0.008, 0.002, 0.002, 0.022, 0.0, 0.004, 0.01, 0.01, 0.004, 0.004, 0.002, 0.008, 0.0, 0.002, 0.0]"
